t_sec,x_mm,y_mm,theta_deg,cte_mm,head_err_deg,v_cmd_mmps,rot_cmd_degps
39.000,5077.000,1286.000,-91.695,78.000,1.695
39.000,5076.000,1246.000,-91.695,77.000,1.695
39.000,5074.000,1206.000,-90.731,76.000,1.695
39.000,5073.000,1166.000,-90.731,74.000,0.731
40.000,5073.000,1126.000,-91.695,73.000,0.731
40.000,5072.000,1086.000,-91.695,73.000,1.695
40.000,5070.000,1046.000,-91.695,72.000,1.695
40.000,5069.000,1006.000,-90.731,70.000,1.695
40.000,5068.000,966.000,-90.731,69.000,0.731
40.000,5067.000,926.000,-91.695,68.000,0.731
40.000,5066.000,886.000,-91.695,67.000,1.695
40.000,5065.000,847.000,-91.695,66.000,1.695
40.000,5064.000,807.000,-90.731,65.000,1.695
40.000,5063.000,767.000,-90.731,64.000,0.731
41.000,5063.000,727.000,-90.731,63.000,0.731
41.000,5062.000,686.000,-90.731,63.000,0.731
41.000,5061.000,647.000,-91.695,62.000,0.731
41.000,5060.000,607.000,-91.695,61.000,1.695
41.000,5059.000,567.000,-90.731,60.000,1.695
41.000,5058.000,527.000,-90.731,59.000,0.731
41.000,5057.000,487.000,-90.731,58.000,0.731
41.000,5056.000,447.000,-91.695,57.000,0.731
41.000,5055.000,407.000,-91.695,56.000,1.695
42.000,5054.000,367.000,-90.731,55.000,1.695
42.000,5053.000,327.000,-90.731,54.000,0.731
42.000,5052.000,287.000,-90.731,53.000,0.731
42.000,5052.000,247.000,-90.731,52.000,0.731
42.000,5051.000,207.000,-90.731,52.000,0.731
42.000,5050.000,167.000,-90.731,51.000,0.731
42.000,5049.000,127.000,-90.731,50.000,0.731
42.000,5048.000,87.000,-91.695,49.000,0.731
42.000,5047.000,47.000,-91.695,48.000,1.695
43.000,5046.000,7.000,-90.731,47.000,1.695
43.000,5045.000,-33.000,-90.731,46.000,0.731
43.000,5045.000,-72.000,-90.731,45.000,0.731
43.000,5044.000,-113.000,-90.731,45.000,0.731
43.000,5044.000,-153.000,-90.731,44.000,0.731
43.000,5043.000,-193.000,-90.731,44.000,0.731
43.000,5043.000,-233.000,-90.731,43.000,0.731
43.000,5042.000,-273.000,-90.731,43.000,0.731
43.000,5042.000,-313.000,-90.731,42.000,0.731
44.000,5041.000,-353.000,-90.731,42.000,0.731
44.000,5041.000,-393.000,-90.731,41.000,0.731
44.000,5040.000,-432.000,-90.731,41.000,0.731
44.000,5040.000,-472.000,-90.731,40.000,0.731
44.000,5039.000,-512.000,-90.731,40.000,0.731
44.000,5039.000,-552.000,-90.731,39.000,0.731
44.000,5038.000,-592.000,-90.731,39.000,0.731
44.000,5038.000,-632.000,-90.731,38.000,0.731
44.000,5037.000,-672.000,-90.731,38.000,0.731
44.000,5037.000,-712.000,-90.731,37.000,0.731
45.000,5036.000,-752.000,-90.731,37.000,0.731
45.000,5036.000,-792.000,-90.731,36.000,0.731
45.000,5035.000,-832.000,-90.731,36.000,0.731
45.000,5035.000,-872.000,-90.731,35.000,0.731
45.000,5034.000,-912.000,-90.731,35.000,0.731
45.000,5034.000,-952.000,-90.731,34.000,0.731
45.000,5034.000,-992.000,-89.679,34.000,0.731
45.000,5033.000,-1032.000,-89.679,34.000,-0.321
45.000,5033.000,-1072.000,-90.731,33.000,-0.321
46.000,5032.000,-1112.000,-90.731,33.000,0.731
46.000,5032.000,-1152.000,-90.731,32.000,0.731
46.000,5031.000,-1192.000,-90.731,32.000,0.731
46.000,5030.000,-1232.000,-90.731,31.000,0.731
46.000,5029.000,-1272.000,-90.731,30.000,0.731
46.000,5029.000,-1312.000,-90.731,29.000,0.731
46.000,5028.000,-1352.000,-90.731,29.000,0.731
46.000,5028.000,-1392.000,-90.731,28.000,0.731
46.000,5027.000,-1432.000,-90.731,28.000,0.731
47.000,5027.000,-1472.000,-89.679,27.000,0.731
47.000,5026.000,-1512.000,-89.679,27.000,-0.321
47.000,5026.000,-1552.000,-90.731,26.000,-0.321
47.000,5026.000,-1592.000,-90.731,26.000,0.731
47.000,5025.000,-1632.000,-90.731,26.000,0.731
47.000,5024.000,-1672.000,-90.731,25.000,0.731
47.000,5024.000,-1711.000,-90.731,24.000,0.731
47.000,5023.000,-1751.000,-90.731,24.000,0.731
47.000,5023.000,-1791.000,-89.679,23.000,0.731
48.000,5023.000,-1831.000,-89.679,23.000,-0.321
48.000,5023.000,-1872.000,-90.731,23.000,-0.321
48.000,5022.000,-1911.000,-90.731,23.000,0.731
48.000,5022.000,-1952.000,-90.731,22.000,0.731
48.000,5021.000,-1992.000,-90.731,22.000,0.731
48.000,5021.000,-2032.000,-89.679,21.000,0.731
48.000,5020.000,-2072.000,-89.679,21.000,-0.321
48.000,5020.000,-2112.000,-90.731,20.000,-0.321
48.000,5020.000,-2152.000,-90.731,20.000,0.731
48.000,5019.000,-2192.000,-90.731,20.000,0.731
49.000,5019.000,-2232.000,-90.731,19.000,0.731
49.000,5019.000,-2272.000,-89.679,19.000,0.731
49.000,5018.000,-2312.000,-89.679,19.000,-0.321
49.000,5018.000,-2352.000,-90.731,18.000,-0.321
49.000,5018.000,-2392.000,-90.731,18.000,0.731
49.000,5017.000,-2432.000,-90.731,18.000,0.731
49.000,5017.000,-2472.000,-90.731,17.000,0.731
49.000,5016.000,-2512.000,-89.679,17.000,0.731
49.000,5016.000,-2552.000,-89.679,16.000,-0.321
50.000,5016.000,-2593.000,-89.679,16.000,-0.321
50.000,5016.000,-2633.000,-90.731,16.000,-0.321
50.000,5015.000,-2672.000,-90.731,16.000,0.731
50.000,5015.000,-2713.000,-90.731,15.000,0.731
50.000,5014.000,-2752.000,-90.731,15.000,0.731
50.000,5014.000,-2793.000,-89.679,14.000,0.731
50.000,5014.000,-2832.000,-89.679,14.000,-0.321
50.000,5014.000,-2872.000,-89.679,14.000,-0.321
50.000,5014.000,-2912.000,-90.731,14.000,-0.321
51.000,5013.000,-2953.000,-90.731,14.000,0.731
51.000,5013.000,-2992.000,-90.731,13.000,0.731
51.000,5012.000,-3033.000,-89.679,13.000,0.731
51.000,5012.000,-3073.000,-89.679,12.000,-0.321
51.000,5012.000,-3113.000,-89.679,12.000,-0.321
51.000,5012.000,-3152.000,-90.731,12.000,-0.321
51.000,5012.000,-3193.000,-90.731,12.000,0.731
51.000,5011.000,-3233.000,-90.731,12.000,0.731
51.000,5011.000,-3273.000,-89.679,11.000,0.731
51.000,5011.000,-3313.000,-89.679,11.000,-0.321
52.000,5011.000,-3353.000,-89.679,11.000,-0.321
52.000,5011.000,-3392.000,-90.731,11.000,-0.321
52.000,5010.000,-3433.000,-90.731,11.000,0.731
52.000,5010.000,-3473.000,-90.731,10.000,0.731
52.000,5009.000,-3513.000,-89.679,10.000,0.731
52.000,5009.000,-3553.000,-89.679,9.000,-0.321
52.000,5009.000,-3593.000,-89.679,9.000,-0.321
52.000,5009.000,-3633.000,-90.731,9.000,-0.321
52.000,5009.000,-3673.000,-90.731,9.000,0.731
53.000,5008.000,-3713.000,-90.731,9.000,0.731
53.000,5008.000,-3753.000,-89.679,8.000,0.731
53.000,5008.000,-3793.000,-89.679,8.000,-0.321
53.000,5008.000,-3833.000,-89.679,8.000,-0.321
53.000,5008.000,-3873.000,-90.731,8.000,-0.321
53.000,5007.000,-3913.000,-90.731,8.000,0.731
53.000,5007.000,-3953.000,-90.731,7.000,0.731
53.000,5006.000,-3993.000,-89.679,7.000,0.731
53.000,5006.000,-4033.000,-89.679,6.000,-0.321
54.000,5006.000,-4073.000,-89.679,6.000,-0.321
54.000,5006.000,-4113.000,-89.679,6.000,-0.321
54.000,5006.000,-4153.000,-90.731,6.000,-0.321
54.000,5006.000,-4193.000,-90.731,6.000,0.731
54.000,5005.000,-4233.000,-89.679,6.000,0.731
54.000,5005.000,-4273.000,-89.679,5.000,-0.321
54.000,5005.000,-4313.000,-89.679,5.000,-0.321
54.000,5005.000,-4353.000,-90.731,5.000,-0.321
54.000,5004.000,-4393.000,-90.731,5.000,0.731
55.000,5004.000,-4433.000,-89.679,4.000,0.731
55.000,5003.000,-4473.000,-89.679,4.000,-0.321
55.000,5004.000,-4513.000,-89.679,3.000,-0.321
55.000,5003.000,-4554.000,-89.679,4.000,-0.321
55.000,5003.000,-4593.000,-90.731,3.000,-0.321
55.000,5003.000,-4634.000,-90.731,3.000,0.731
55.000,5002.000,-4673.000,-89.679,-366.000,0.731
55.000,5002.000,-4713.000,-89.679,-327.000,-90.321
